SampleID	sample_name_2	studyID	SampleID2	file_filtered_r1r2_combined	reads_per_file	species_id	host_phylum	host_class	host_family	host_genus	host_kingdom	host_order	host_species	host_common_name	host_flight	host_modality	host_diet	country	habitat	sample_type
Hemidactylus_frenatus	13881.SAMEA6809433	13881	Hemidactylus-frenatus_SAMEA6809417.ebi_filtered_r1r2combined_sampleCombined	Hemidactylus-frenatus_SAMEA6809417.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	10972018	common_house_gecko.2	Chordata	Reptilia	Gekkonidae	Hemidactylus	Metazoa	Squamata	Hemidactylus frenatus	common house gecko				Viet Nam		feces
Falco_tinnunculus	13881.SAMEA6809368	13881	Falco-tinnunculus_SAMEA6809367.ebi_filtered_r1r2combined_sampleCombined	Falco-tinnunculus_SAMEA6809367.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2518878	common_kestrel.1	Chordata	Aves	Falconidae	Falco	Metazoa	Falconiformes	Falco tinnunculus	common kestrel				Hungary		gut
Falco_tinnunculus	13881.SAMEA6809369	13881	Falco-tinnunculus_SAMEA6809368.ebi_filtered_r1r2combined_sampleCombined	Falco-tinnunculus_SAMEA6809368.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2540606	common_kestrel.2	Chordata	Aves	Falconidae	Falco	Metazoa	Falconiformes	Falco tinnunculus	common kestrel				Hungary		gut
Pica_pica	13881.SAMEA6809502	13881	Pica-pica_SAMEA6809465.ebi_filtered_r1r2combined_sampleCombined	Pica-pica_SAMEA6809465.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3600596	common_magpie.1	Chordata	Aves	Corvidae	Pica	Metazoa	Passeriformes	Pica pica	Common magpie				Hungary		feces
Pipistrellus_pipistrellus	13881.SAMEA6809499	13881	Pipistrellus-pipistrellus_SAMEA6809463.ebi_filtered_r1r2combined_sampleCombined	Pipistrellus-pipistrellus_SAMEA6809463.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4491290	common_nase.1	Chordata	Mammalia	Vespertilionidae	Pipistrellus	Metazoa	Chiroptera	Pipistrellus pipistrellus	common pipistrelle				Hungary		gut
Coturnix_coturnix	13114.minich.76.s006	13114	Coturnix-coturnix_Minich76_QM_host_filtered_r1r2combined	Coturnix-coturnix_Minich76_QM_host_filtered_r1r2combined.fastq.gz	15480404	common_nase.2	Chordata	Aves	Phasianidae	Coturnix	Metazoa	Galliformes	Coturnix coturnix	common quail	flighted	"terrestrial, flight"	herbivore/insectivore			
Anas_crecca	13881.SAMEA6809359	13881	Anas-crecca_SAMEA6809359.ebi_filtered_r1r2combined_sampleCombined	Anas-crecca_SAMEA6809359.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	781690	common_pipistrelle.1	Chordata	Aves	Anatidae	Anas	Metazoa	Anseriformes	Anas crecca	Common teal				Austria		feces
Bufo_bufo	13881.SAMEA6809608	13881	Bufo-bufo_SAMEA6809636.ebi_filtered_r1r2combined_sampleCombined	Bufo-bufo_SAMEA6809636.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1992232	common_quail.1	Chordata	Amphibia	Bufonidae	Bufo	Metazoa	Anura	Bufo bufo	common toad				Austria		feces
Bufo_bufo	13881.SAMEA6809600	13881	Bufo-bufo_SAMEA6809637.ebi_filtered_r1r2combined_sampleCombined	Bufo-bufo_SAMEA6809637.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1590848	common_rudd.1	Chordata	Amphibia	Bufonidae	Bufo	Metazoa	Anura	Bufo bufo	common toad				Austria		feces
Desmodus_rotundus	11166.vbat.DR07.colon.vbat	11166	Desmodus-rotundus_S_S_Temp_D707-AK1546_filtered_r1r2combined	Desmodus-rotundus_S_S_Temp_D707-AK1546_filtered_r1r2combined.fastq.gz	527736	common_rudd.2	Chordata	Mammalia	Phyllostomidae	Desmodus	Metazoa	Chiroptera	Desmodus rotundus	common vampire bat	flighted					
Desmodus_rotundus	11166.vbat.DR11.colon.vbat	11166	Desmodus-rotundus_S_S_Temp_D708-AK1543_filtered_r1r2combined	Desmodus-rotundus_S_S_Temp_D708-AK1543_filtered_r1r2combined.fastq.gz	922368	common_teal.1	Chordata	Mammalia	Phyllostomidae	Desmodus	Metazoa	Chiroptera	Desmodus rotundus	common vampire bat	flighted					
Desmodus_rotundus	11166.vbat.DR12.colon.vbat	11166	Desmodus-rotundus_S_S_Temp_D708-AK1544_filtered_r1r2combined	Desmodus-rotundus_S_S_Temp_D708-AK1544_filtered_r1r2combined.fastq.gz	1573366	common_toad.1	Chordata	Mammalia	Phyllostomidae	Desmodus	Metazoa	Chiroptera	Desmodus rotundus	common vampire bat	flighted					
Desmodus_rotundus	11166.vbat.DR14.colon.vbat	11166	Desmodus-rotundus_S_S_Temp_D707-AK1544_filtered_r1r2combined	Desmodus-rotundus_S_S_Temp_D707-AK1544_filtered_r1r2combined.fastq.gz	394212	common_toad.2	Chordata	Mammalia	Phyllostomidae	Desmodus	Metazoa	Chiroptera	Desmodus rotundus	common vampire bat	flighted					
Desmodus_rotundus	11166.vbat.DR15.colon.vbat	11166	Desmodus-rotundus_S_S_Temp_D708-AK1680_filtered_r1r2combined	Desmodus-rotundus_S_S_Temp_D708-AK1680_filtered_r1r2combined.fastq.gz	753786	common_vampire_bat.1	Chordata	Mammalia	Phyllostomidae	Desmodus	Metazoa	Chiroptera	Desmodus rotundus	common vampire bat	flighted					
Desmodus_rotundus	11166.vbat.DR16.colon.vbat	11166	Desmodus-rotundus_S_S_Temp_D708-AK1682_filtered_r1r2combined	Desmodus-rotundus_S_S_Temp_D708-AK1682_filtered_r1r2combined.fastq.gz	230578	common_vampire_bat.2	Chordata	Mammalia	Phyllostomidae	Desmodus	Metazoa	Chiroptera	Desmodus rotundus	common vampire bat	flighted					
Desmodus_rotundus	11166.vbat.DR21.colon.vbat	11166	Desmodus-rotundus_S_S_Temp_D709-AK1680_filtered_r1r2combined	Desmodus-rotundus_S_S_Temp_D709-AK1680_filtered_r1r2combined.fastq.gz	356808	common_vampire_bat.3	Chordata	Mammalia	Phyllostomidae	Desmodus	Metazoa	Chiroptera	Desmodus rotundus	common vampire bat	flighted					
Desmodus_rotundus	11166.vbat.DR26.colon.vbat	11166	Desmodus-rotundus_S_S_Temp_D708-AK1780_filtered_r1r2combined	Desmodus-rotundus_S_S_Temp_D708-AK1780_filtered_r1r2combined.fastq.gz	261142	common_vampire_bat.4	Chordata	Mammalia	Phyllostomidae	Desmodus	Metazoa	Chiroptera	Desmodus rotundus	common vampire bat	flighted					
Chondrostoma_nasus	13881.SAMEA6809424	13881	Chondrostoma-nasus_SAMEA6809410.ebi_filtered_r1r2combined_sampleCombined	Chondrostoma-nasus_SAMEA6809410.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6610756	common_vampire_bat.5	Chordata	Actinopterygii	Leuciscidae	Chondrostoma	Metazoa	Cypriniformes	Chondrostoma nasus	Common_Nase				Austria		gut
Chondrostoma_nasus	13881.SAMEA6809487	13881	Chondrostoma-nasus_SAMEA6809457.ebi_filtered_r1r2combined_sampleCombined	Chondrostoma-nasus_SAMEA6809457.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3757120	common_vampire_bat.6	Chordata	Actinopterygii	Leuciscidae	Chondrostoma	Metazoa	Cypriniformes	Chondrostoma nasus	Common_Nase				Austria		feces
Scardinius_erythrophthalmus	13881.SAMEA6809497	13881	Scardinius-erythrophthalmus_SAMEA6809603.ebi_filtered_r1r2combined_sampleCombined	Scardinius-erythrophthalmus_SAMEA6809603.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2458834	common_vampire_bat.7	Chordata	Actinopterygii	Leuciscidae	Scardinius	Metazoa	Cypriniformes	Scardinius erythrophthalmus	Common_Rudd				Austria		feces
Scardinius_erythrophthalmus	13881.SAMEA6809428	13881	Scardinius-erythrophthalmus_SAMEA6809620.ebi_filtered_r1r2combined_sampleCombined	Scardinius-erythrophthalmus_SAMEA6809620.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1821830	common_vampire_bat.8	Chordata	Actinopterygii	Leuciscidae	Scardinius	Metazoa	Cypriniformes	Scardinius erythrophthalmus	Common_Rudd				Austria		feces
Crocodylus_rhombifer	13114.song.52.s011	13114	Crocodylus-rhombifer_Song52_25079_host_filtered_r1r2combined	Crocodylus-rhombifer_Song52_25079_host_filtered_r1r2combined.fastq.gz	23022388	cuban_crocodile.1	Chordata	Reptilia	Crocodylidae	Crocodylus	Metazoa	Crocodilia	Crocodylus rhombifer	Cuban crocodile	flightless	"terrestrial, flightless"	carnivore			
Testudo_hermanni	13881.SAMEA6809481	13881	Testudo-hermanni_SAMEA6809451.ebi_filtered_r1r2combined_sampleCombined	Testudo-hermanni_SAMEA6809451.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6546678	dalmatian_tortoise.1	Chordata	Reptilia	Testudinidae	Testudo	Metazoa	Testudines	Testudo hermanni boettgeri	Dalmatian_Tortoise				Croatia		feces
Pterocnemia_pennata	11166.ZU.18256.rhea	11166	Rhea-pennata_S_S_Temp_D709-AK1543_filtered_r1r2combined	Rhea-pennata_S_S_Temp_D709-AK1543_filtered_r1r2combined.fastq.gz	9618324	darwins_rhea.1	Chordata	Aves	Rheidae	Pterocnemia	Metazoa	Rheiformes	Pterocnemia pennata	Darwins rhea	flightless					
Trachypithecus_delacouri	13881.SAMEA6809476	13881	Trachypithecus-delacouri_SAMEA6809447.ebi_filtered_r1r2combined_sampleCombined	Trachypithecus-delacouri_SAMEA6809447.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3919514	delacour's_langur.1	Chordata	Mammalia	Cercopithecidae	Trachypithecus	Metazoa	Primates	Trachypithecus delacouri	Delacour's langur				Viet Nam		feces
Heteromys_desmarestianus	13881.SAMEA6809581	13881	Heteromys-desmarestianus_SAMEA6809535.ebi_filtered_r1r2combined_sampleCombined	Heteromys-desmarestianus_SAMEA6809535.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	16691832	desmarest's_spiny_pocket_mouse.1	Chordata	Mammalia	Heteromyidae	Heteromys	Metazoa	Rodentia	Heteromys desmarestianus	Desmarest's spiny pocket mouse				Costa Rica		gut
Canis_lupus	13881.SAMEA6809422	13881	Canis-lupus_SAMEA6809622.ebi_filtered_r1r2combined_sampleCombined	Canis-lupus_SAMEA6809622.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3674814	dog.1	Chordata	Mammalia	Canidae	Canis	Metazoa	Carnivora	Canis lupus familiaris	dog				Austria		feces
Canis_lupus	13881.SAMEA6809390	13881	Canis-lupus_SAMEA6809644.ebi_filtered_r1r2combined_sampleCombined	Canis-lupus_SAMEA6809644.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2129636	dog.2	Chordata	Mammalia	Canidae	Canis	Metazoa	Carnivora	Canis lupus familiaris	dog				Austria		feces
Felis_catus	13881.SAMEA6809437	13881	Felis-catus_SAMEA6809421.ebi_filtered_r1r2combined_sampleCombined	Felis-catus_SAMEA6809421.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2328798	domestic_cat.1	Chordata	Mammalia	Felidae	Felis	Metazoa	Carnivora	Felis catus	domestic cat				Austria		feces
Felis_catus	13881.SAMEA6809439	13881	Felis-catus_SAMEA6809422.ebi_filtered_r1r2combined_sampleCombined	Felis-catus_SAMEA6809422.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2356866	domestic_cat.2	Chordata	Mammalia	Felidae	Felis	Metazoa	Carnivora	Felis catus	domestic cat				Austria		feces
Anser_anser	13881.SAMEA6809409	13881	Anser-anser_SAMEA6809401.ebi_filtered_r1r2combined_sampleCombined	Anser-anser_SAMEA6809401.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2368516	domestic_goose.1	Chordata	Aves	Anatidae	Anser	Metazoa	Anseriformes	Anser anser	Domestic goose				Austria		feces
Anser_anser	13881.SAMEA6809454	13881	Anser-anser_SAMEA6809431.ebi_filtered_r1r2combined_sampleCombined	Anser-anser_SAMEA6809431.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7384780	domestic_goose.2	Chordata	Aves	Anatidae	Anser	Metazoa	Anseriformes	Anser anser	Domestic goose				Austria		feces
Anser_anser	13881.SAMEA6809456	13881	Anser-anser_SAMEA6809432.ebi_filtered_r1r2combined_sampleCombined	Anser-anser_SAMEA6809432.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3195370	domestic_goose.3	Chordata	Aves	Anatidae	Anser	Metazoa	Anseriformes	Anser anser	Domestic goose				Austria		feces
Anser_anser	13881.SAMEA6809457	13881	Anser-anser_SAMEA6809433.ebi_filtered_r1r2combined_sampleCombined	Anser-anser_SAMEA6809433.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6242794	domestic_goose.4	Chordata	Aves	Anatidae	Anser	Metazoa	Anseriformes	Anser anser	Domestic goose				Austria		feces
Anser_anser	13881.SAMEA6809458	13881	Anser-anser_SAMEA6809434.ebi_filtered_r1r2combined_sampleCombined	Anser-anser_SAMEA6809434.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	15375304	domestic_goose.5	Chordata	Aves	Anatidae	Anser	Metazoa	Anseriformes	Anser anser	Domestic goose				Austria		feces
Anser_anser	13881.SAMEA6809546	13881	Anser-anser_SAMEA6809502.ebi_filtered_r1r2combined_sampleCombined	Anser-anser_SAMEA6809502.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5641276	domestic_goose.6	Chordata	Aves	Anatidae	Anser	Metazoa	Anseriformes	Anser anser	Domestic goose				Germany		feces
Sus_scrofa	13881.SAMEA6809604	13881	Sus-scrofa_SAMEA6809552.ebi_filtered_r1r2combined_sampleCombined	Sus-scrofa_SAMEA6809552.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5451830	domestic_pig.1	Chordata	Mammalia	Suidae	Sus	Metazoa	Artiodactyla	Sus scrofa domesticus	domestic pig				Austria		feces
Sus_scrofa	13881.SAMEA6809373	13881	Sus-scrofa_SAMEA6809629.ebi_filtered_r1r2combined_sampleCombined	Sus-scrofa_SAMEA6809629.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4252228	domestic_pig.2	Chordata	Mammalia	Suidae	Sus	Metazoa	Artiodactyla	Sus scrofa domesticus	domestic pig				Austria		feces
Mandrillus_leucophaeus	13114.song.51.s015	13114	Mandrillus-leucophaeus_Song51_24991_host_filtered_r1r2combined	Mandrillus-leucophaeus_Song51_24991_host_filtered_r1r2combined.fastq.gz	19365342	drill.1	Chordata	Mammalia	Cercopithecidae	Mandrillus	Metazoa	Primates	Mandrillus leucophaeus	Drill	flightless	"terrestrial, flightless"	omnivore			
Prunella_modularis	13881.SAMEA6809391	13881	Prunella-modularis_SAMEA6809627.ebi_filtered_r1r2combined_sampleCombined	Prunella-modularis_SAMEA6809627.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7608288	dunnock.1	Chordata	Aves	Passeridae	Prunella	Metazoa	Passeriformes	Prunella modularis	Dunnock				Austria		feces
Melanomys_caliginosus	13881.SAMEA6809586	13881	Melanomys-caliginosus_SAMEA6809539.ebi_filtered_r1r2combined_sampleCombined	Melanomys-caliginosus_SAMEA6809539.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2384836	dusky_rice_rat.1	Chordata	Mammalia	Cricetidae	Melanomys	Metazoa	Rodentia	Melanomys caliginosus	dusky rice rat				Costa Rica		gut
Helogale_parvula	13114.song.51.s009	13114	Helogale-parvula_Song51_24713_host_filtered_r1r2combined	Helogale-parvula_Song51_24713_host_filtered_r1r2combined.fastq.gz	18792480	dwarf_mongoose.1	Chordata	Mammalia	Herpestidae	Helogale	Metazoa	Carnivora	Helogale parvula	Dwarf mongoose	flightless	"terrestrial, flightless"	insectivore			
Helogale_parvula	11166.NATL.25075.mongoose	11166	Helogale-parvula_S_S_Temp_D704-AK1544_filtered_r1r2combined	Helogale-parvula_S_S_Temp_D704-AK1544_filtered_r1r2combined.fastq.gz	83617234	dwarf_mongoose.2	Chordata	Mammalia	Herpestidae	Helogale	Metazoa	Carnivora	Helogale parvula	dwarf mongoose	flightless					
Diceros_bicornis	13114.song.51.s003	13114	Diceros-bicornis_Song51_24081_host_filtered_r1r2combined	Diceros-bicornis_Song51_24081_host_filtered_r1r2combined.fastq.gz	22565342	eastern_black_rhinoceros.1	Chordata	Mammalia	Rhinocerotidae	Diceros	Metazoa	Perissodactyla	Diceros bicornis michaeli	Eastern black rhinoceros	flightless	"terrestrial, flightless"	herbivore			
Macropus_giganteus	13881.SAMEA6809525	13881	Macropus-giganteus_SAMEA6809485.ebi_filtered_r1r2combined_sampleCombined	Macropus-giganteus_SAMEA6809485.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	8106464	eastern_gray_kangaroo.1	Chordata	Mammalia	Macropodidae	Macropus	Metazoa	Diprotodontia	Macropus giganteus	eastern gray kangaroo				Australia		feces
	13881.SAMEA6809537	13881	Cervus-canadensis_SAMEA6809495.ebi_filtered_r1r2combined_sampleCombined	Cervus-canadensis_SAMEA6809495.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9587942	eastern_wapiti.1	Chordata	Mammalia	Cervidae	Cervus	Metazoa	Artiodactyla	Cervus canadensis canadensis	Eastern wapiti				Austria		feces
Eudromia_elegans	11166.FD.0441.tinamou	11166	Eudromia-elegans_S_S_Temp_D710-AK1682_filtered_r1r2combined	Eudromia-elegans_S_S_Temp_D710-AK1682_filtered_r1r2combined.fastq.gz	32448674	elegant_crested_tinamou.1	Chordata	Aves	Tinamidae	Eudromia	Metazoa	Tinamiformes	Eudromia elegans	elegant crested tinamou	flighted					
Eudromia_elegans	11166.NATL.24094.tinamou	11166	Eudromia-elegans_S_S_Temp_D706-AK1680_filtered_r1r2combined	Eudromia-elegans_S_S_Temp_D706-AK1680_filtered_r1r2combined.fastq.gz	40582464	elegant_crested_tinamou.2	Chordata	Aves	Tinamidae	Eudromia	Metazoa	Tinamiformes	Eudromia elegans	elegant crested tinamou	flighted					
Dromaius_novaehollandiae	13114.song.53.s007	13114	Dromaius-novaehollandiae_Song53_24100_host_filtered_r1r2combined	Dromaius-novaehollandiae_Song53_24100_host_filtered_r1r2combined.fastq.gz	6274536	emu.1	Chordata	Aves	Casuariidae	Dromaius	Metazoa	Casuariiformes	Dromaius novaehollandiae	Emu	flightless	"terrestrial, flightless"	omnivore			
Dromaius_novaehollandiae	11166.NATL.25068.emu	11166	Dromaius-novaehollandiae_S_S_Temp_D705-AK1544_filtered_r1r2combined	Dromaius-novaehollandiae_S_S_Temp_D705-AK1544_filtered_r1r2combined.fastq.gz	14503296	emu.2	Chordata	Aves	Dromaiidae	Dromaius	Metazoa	Casuariiformes	Dromaius novaehollandiae	emu	flightless					
Dromaius_novaehollandiae	13881.SAMEA6809593	13881	Dromaius-novaehollandiae_SAMEA6809545.ebi_filtered_r1r2combined_sampleCombined	Dromaius-novaehollandiae_SAMEA6809545.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4392968	emu.3	Chordata	Aves	Dromaiidae	Dromaius	Metazoa	Casuariiformes	Dromaius novaehollandiae	emu				Austria		feces
Dromaius_novaehollandiae	13881.SAMEA6809639	13881	Dromaius-novaehollandiae_SAMEA6809587.ebi_filtered_r1r2combined_sampleCombined	Dromaius-novaehollandiae_SAMEA6809587.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6222602	emu.4	Chordata	Aves	Dromaiidae	Dromaius	Metazoa	Casuariiformes	Dromaius novaehollandiae	emu				Austria		feces
Meles_meles	13881.SAMEA6809530	13881	Meles-meles_SAMEA6809596.ebi_filtered_r1r2combined_sampleCombined	Meles-meles_SAMEA6809596.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5815098	eurasian_badger.1	Chordata	Mammalia	Mustelidae	Meles	Metazoa	Carnivora	Meles meles	Eurasian badger				Austria		feces
Castor_fiber	13881.SAMEA6809446	13881	Castor-fiber_SAMEA6809427.ebi_filtered_r1r2combined_sampleCombined	Castor-fiber_SAMEA6809427.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3396860	eurasian_beaver.1	Chordata	Mammalia	Castoridae	Castor	Metazoa	Rodentia	Castor fiber	Eurasian beaver				Austria		feces
Castor_fiber	13881.SAMEA6809450	13881	Castor-fiber_SAMEA6809615.ebi_filtered_r1r2combined_sampleCombined	Castor-fiber_SAMEA6809615.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	595032	eurasian_beaver.2	Chordata	Mammalia	Castoridae	Castor	Metazoa	Rodentia	Castor fiber	Eurasian beaver				Austria		feces
Phylloscopus_collybita	13881.SAMEA6809423	13881	Phylloscopus-collybita_SAMEA6809621.ebi_filtered_r1r2combined_sampleCombined	Phylloscopus-collybita_SAMEA6809621.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	52776036	eurasian_chiffchaff.1	Chordata	Aves	Phylloscopidae	Phylloscopus	Metazoa	Passeriformes	Phylloscopus collybita	eurasian chiffchaff				Austria		feces
Lynx_lynx	13881.SAMEA6809493	13881	Lynx-lynx_SAMEA6809459.ebi_filtered_r1r2combined_sampleCombined	Lynx-lynx_SAMEA6809459.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3083778	eurasian_lynx.1	Chordata	Mammalia	Felidae	Lynx	Metazoa	Carnivora	Lynx lynx	Eurasian lynx				Austria		feces
Lynx_lynx	13881.SAMEA6809607	13881	Lynx-lynx_SAMEA6809555.ebi_filtered_r1r2combined_sampleCombined	Lynx-lynx_SAMEA6809555.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	949090	eurasian_lynx.2	Chordata	Mammalia	Felidae	Lynx	Metazoa	Carnivora	Lynx lynx	Eurasian lynx				Austria		feces
Caprimulgus_europaeus	13881.SAMEA6809520	13881	Caprimulgus-europaeus_SAMEA6809598.ebi_filtered_r1r2combined_sampleCombined	Caprimulgus-europaeus_SAMEA6809598.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2725286	eurasian_nightjar.1	Chordata	Aves	Caprimulgidae	Caprimulgus	Metazoa	Caprimulgiformes	Caprimulgus europaeus	Eurasian nightjar				Austria		feces
Sciurus_vulgaris	13881.SAMEA6809630	13881	Sciurus-vulgaris_SAMEA6809632.ebi_filtered_r1r2combined_sampleCombined	Sciurus-vulgaris_SAMEA6809632.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	941482	eurasian_red_squirrel.1	Chordata	Mammalia	Sciuridae	Sciurus	Metazoa	Rodentia	Sciurus vulgaris	Eurasian red squirrel				Austria		gut
Lutra_lutra	13881.SAMEA6809449	13881	Lutra-lutra_SAMEA6809616.ebi_filtered_r1r2combined_sampleCombined	Lutra-lutra_SAMEA6809616.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	379064	eurasian_reed_warbler.1	Chordata	Mammalia	Mustelidae	Lutra	Metazoa	Carnivora	Lutra lutra	Eurasian river otter				Austria		feces
Lutra_lutra	13881.SAMEA6809445	13881	Lutra-lutra_SAMEA6809617.ebi_filtered_r1r2combined_sampleCombined	Lutra-lutra_SAMEA6809617.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	156914	eurasian_river_otter.1	Chordata	Mammalia	Mustelidae	Lutra	Metazoa	Carnivora	Lutra lutra	Eurasian river otter				Austria		feces
Accipiter_nisus	13881.SAMEA6809367	13881	Accipiter-nisus_SAMEA6809366.ebi_filtered_r1r2combined_sampleCombined	Accipiter-nisus_SAMEA6809366.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	8342298	eurasian_river_otter.2	Chordata	Aves	Accipitridae	Accipiter	Metazoa	Accipitriformes	Accipiter nisus	Eurasian sparrowhawk				Hungary		gut
Acrocephalus_scirpaceus	13881.SAMEA6809617	13881	Acrocephalus-scirpaceus_SAMEA6809563.ebi_filtered_r1r2combined_sampleCombined	Acrocephalus-scirpaceus_SAMEA6809563.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9779756	eurasian_sparrowhawk.1	Chordata	Aves	Sylviidae	Acrocephalus	Metazoa	Passeriformes	Acrocephalus scirpaceus	Eurasian_Reed_Warbler				Austria		feces
Scolopax_rusticola	13881.SAMEA6809495	13881	Scolopax-rusticola_SAMEA6809461.ebi_filtered_r1r2combined_sampleCombined	Scolopax-rusticola_SAMEA6809461.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9842398	eurasian_woodcock.1	Chordata	Aves	Scolopacidae	Scolopax	Metazoa	Charadriiformes	Scolopax rusticola	Eurasian_Woodcock				Hungary		feces
Squalius_cephalus	13881.SAMEA6809425	13881	Squalius-cephalus_SAMEA6809411.ebi_filtered_r1r2combined_sampleCombined	Squalius-cephalus_SAMEA6809411.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2778778	european_chub.1	Chordata	Actinopterygii	Leuciscidae	Squalius	Metazoa	Cypriniformes	Squalius cephalus	European chub				Austria		gut
