SampleID	SampleID2	sample_name2	studyID	file_filtered_r1r2_combined	reads_per_unfiltered_file	reads_per_file	species_id	host_phylum	host_class	host_family	host_genus	host_kingdom	host_order	host_species	reference_for_filtering	TimeTree_returned	host_common_name	host_flight	host_modality	host_diet	country	habitat	sample_type	diet_category_12	diet_category_3	captive_wild	
Pygathrix_nemaeus	Pygathrix-nemaeus_SAMEA6809445.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809445	13881	Pygathrix-nemaeus_SAMEA6809445.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2167198	2167126	red_shanked_douc_langur.1	Chordata	Mammalia	Cercopithecidae	Pygathrix	Metazoa	Primates	Pygathrix_nemaeus	Pygathrix_nemaeus	Pygathrix_nemaeus	Red_shanked_douc_langur	NA	NA	herbivore	VietNam	NA	feces	folivore	herbivore	wild	
Nomascus_gabriellae	Nomascus-gabriellae_SAMEA6809391.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809391	13881	Nomascus-gabriellae_SAMEA6809391.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2776572	2776350	red-cheeked_gibbon.1	Chordata	Mammalia	Hylobatidae	Nomascus	Metazoa	Primates	Nomascus_gabriellae	Nomascus_leucogenys	Nomascus_gabriellae	Red-cheeked_gibbon	NA	NA	omnivore	VietNam	NA	feces	frugivore	herbivore	wild	
Phasianus_colchicus	Phasianus-colchicus_SAMEA6809470.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809470	13881	Phasianus-colchicus_SAMEA6809470.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9587380	591076	ring-necked_pheasant.1	Chordata	Aves	Phasianidae	Phasianus	Metazoa	Galliformes	Phasianus_colchicus	Phasianus_colchicus	Phasianus_colchicus	Ring-necked_pheasant	NA	NA	omnivore	Austria	NA	gut	herbivore	herbivore	wild	
Phasianus_colchicus	Phasianus-colchicus_SAMEA6809471.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809471	13881	Phasianus-colchicus_SAMEA6809471.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5746486	377318	ring-necked_pheasant.2	Chordata	Aves	Phasianidae	Phasianus	Metazoa	Galliformes	Phasianus_colchicus	Phasianus_colchicus	Phasianus_colchicus	Ring-necked_pheasant	NA	NA	omnivore	Austria	NA	gut	herbivore	herbivore	wild	
Salmo_trutta	Salmo-trutta_SAMEA6809412.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809412	13881	Salmo-trutta_SAMEA6809412.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1146406	1075514	river_trout.1	Chordata	Actinopterygii	Salmonidae	Salmo	Metazoa	Salmoniformes	Salmo_trutta	Salmo_trutta	Salmo_trutta	river_trout	NA	NA	carnivore	Austria	NA	gut	carnivore	carnivore	wild	
Rutilus_rutilus	Rutilus-rutilus_SAMEA6809408.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809408	13881	Rutilus-rutilus_SAMEA6809408.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1317812	1001098	roach_minnow.1	Chordata	Actinopterygii	Leuciscidae	Rutilus	Metazoa	Cypriniformes	Rutilus_rutilus	Pimephales_promelas	Rutilus_rutilus	roach_minnow	NA	NA	omnivore	Austria	NA	gut	carnivore	carnivore	wild	
Lagopus_muta	Lagopus-muta_SAMEA6809382.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809382	13881	Lagopus-muta_SAMEA6809382.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2567654	2566758	rock_ptarmigan.1	Chordata	Aves	Phasianidae	Lagopus	Metazoa	Galliformes	Lagopus_muta	Lagopus_muta	Lagopus_muta	rock_ptarmigan	NA	NA	omnivore	Austria	NA	feces	herbivore	herbivore	wild	
Corvus_frugilegus	Corvus-frugilegus_SAMEA6809468.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809468	13881	Corvus-frugilegus_SAMEA6809468.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2211630	1936764	rook.1	Chordata	Aves	Corvidae	Corvus	Metazoa	Passeriformes	Corvus_frugilegus	Corvus_hawaiiensis	Corvus_frugilegus	rook	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild	
Corvus_frugilegus	Corvus-frugilegus_SAMEA6809469.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809469	13881	Corvus-frugilegus_SAMEA6809469.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	18001402	15037686	rook.2	Chordata	Aves	Corvidae	Corvus	Metazoa	Passeriformes	Corvus_frugilegus	Corvus_hawaiiensis	Corvus_frugilegus	rook	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild	
Gymnocephalus_cernua	Gymnocephalus-cernua_SAMEA6809619.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809619	13881	Gymnocephalus-cernua_SAMEA6809619.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2719474	2698272	ruffe.1	Chordata	Actinopterygii	Percidae	Gymnocephalus	Metazoa	Perciformes	Gymnocephalus_cernua	Perca_fluviatilis	Gymnocephalus_cernua	ruffe	NA	NA	carnivore	Austria	NA	feces	insectivore	carnivore	wild	
Rusa_unicolor	Rusa-unicolor_SAMEA6809389.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809389	13881	Rusa-unicolor_SAMEA6809389.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7485514	7485010	sambar.1	Chordata	Mammalia	Cervidae	Rusa	Metazoa	Artiodactyla	Rusa_unicolor	Przewalskium_albirostris	Rusa_unicolor	Sambar	NA	NA	herbivore	VietNam	NA	feces	herbivore	herbivore	wild	
Lacerta_agilis	Lacerta-agilis_SAMEA6809517.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809517	13881	Lacerta-agilis_SAMEA6809517.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5765296	582296	sand_lizard.1	Chordata	Reptilia	Lacertidae	Lacerta	Metazoa	Squamata	Lacerta_agilis	Lacerta_agilis	Lacerta_agilis	Sand_Lizard	NA	NA	carnivore	Austria	NA	gut	carnivore	carnivore	wild	
Balaenoptera_borealis	Balaenoptera-borealis_SAMEA6809509.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809509	13881	Balaenoptera-borealis_SAMEA6809509.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5380950	2104980	sei_whale.2	Chordata	Mammalia	Balaenopteridae	Balaenoptera	Metazoa	Artiodactyla	Balaenoptera_borealis	Balaenoptera_acutorostrata_scammoni	Balaenoptera_borealis	sei_whale	NA	NA	carnivore	UnitedKingdom	NA	feces	filter_feeder	carnivore	wild	
Ovis_aries	Ovis-aries_SAMEA6809430.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809430	13881	Ovis-aries_SAMEA6809430.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	12073722	12068618	sheep.1	Chordata	Mammalia	Bovidae	Ovis	Metazoa	Artiodactyla	Ovis_aries	Ovis_aries	Ovis_aries	sheep	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	captive	
Calamanthus_cautus	Calamanthus-cautus_SAMEA6809492.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809492	13881	Calamanthus-cautus_SAMEA6809492.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4074768	4074146	shy_hylacola.1	Chordata	Aves	Acanthizidae	Hylacola	Metazoa	Passeriformes	Calamanthus_cautus	Origma_solitaria	Calamanthus_cautus	Shy_Hylacola	NA	NA	omnivore	Australia	NA	feces	insectivore	carnivore	wild	
Carassius_gibelio	Carassius-gibelio_SAMEA6809500.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809500	13881	Carassius-gibelio_SAMEA6809500.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4661090	4660606	silver_bream.1	Chordata	Actinopterygii	Cyprinidae	Carassius	Metazoa	Cypriniformes	Carassius_gibelio	Carassius_auratus	Carassius_gibelio	silver_crucian_carp	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild	
Blicca_bjoerkna	Blicca-bjoerkna_SAMEA6809498.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809498	13881	Blicca-bjoerkna_SAMEA6809498.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2474928	2474186	silver_bream.2	Chordata	Actinopterygii	Leuciscidae	Blicca	Metazoa	Cypriniformes	Blicca_bjoerkna	Leuciscus_waleckii	Blicca_bjoerkna	Silver_Bream	NA	NA	omnivore	Austria	NA	feces	insectivore	carnivore	wild	
Blicca_bjoerkna	Blicca-bjoerkna_SAMEA6809499.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809499	13881	Blicca-bjoerkna_SAMEA6809499.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5666292	5663034	silver_crucian_carp.1	Chordata	Actinopterygii	Leuciscidae	Blicca	Metazoa	Cypriniformes	Blicca_bjoerkna	Leuciscus_waleckii	Blicca_bjoerkna	Silver_Bream	NA	NA	omnivore	Austria	NA	feces	insectivore	carnivore	wild	
Anguis_fragilis	Anguis-fragilis_SAMEA6809458.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809458	13881	Anguis-fragilis_SAMEA6809458.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9168228	9087990	slow_worm.1	Chordata	Reptilia	Anguidae	Anguis	Metazoa	Squamata	Anguis_fragilis	Varanus_komodoensis	Anguis_fragilis	Slow_worm	NA	NA	carnivore	Austria	NA	gut	carnivore	carnivore	wild	
Turdus_philomelos	Turdus-philomelos_SAMEA6809600.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809600	13881	Turdus-philomelos_SAMEA6809600.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1490930	725982	song_thrush.1	Chordata	Aves	Turdidae	Turdus	Metazoa	Passeriformes	Turdus_philomelos	Turdus_rufiventris	Turdus_philomelos	song_thrush	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild	
Didelphis_marsupialis	Didelphis-marsupialis_SAMEA6809533.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809533	13881	Didelphis-marsupialis_SAMEA6809533.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9667188	9666908	southern_opossum.1	Chordata	Mammalia	Didelphidae	Didelphis	Metazoa	Didelphimorphia	Didelphis_marsupialis	Streptococcus_didelphis	Didelphis_marsupialis	southern_opossum	NA	NA	omnivore	CostaRica	NA	gut	omnivore	omnivore	wild	
Choloepus_didactylus	Choloepus-didactylus_SAMEA6809544.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809544	13881	Choloepus-didactylus_SAMEA6809544.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11405774	11086930	southern_two-toed_sloth.1	Chordata	Mammalia	Megalonychidae	Choloepus	Metazoa	Pilosa	Choloepus_didactylus	Choloepus_didactylus	Choloepus_didactylus	southern_two-toed_sloth	NA	NA	herbivore	Austria	NA	feces	folivore	herbivore	captive	
Nomascus_siki	Nomascus-siki_SAMEA6809449.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809449	13881	Nomascus-siki_SAMEA6809449.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2454972	2454706	southern_white-cheeked_gibbon.1	Chordata	Mammalia	Hylobatidae	Nomascus	Metazoa	Primates	Nomascus_siki	Nomascus_leucogenys	Nomascus_siki	southern_white-cheeked_gibbon	NA	NA	herbivore	VietNam	NA	feces	insectivore_frugivore_folivore	omnivore	wild	
Mesoplodon_bidens	Mesoplodon-bidens_SAMEA6809510.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809510	13881	Mesoplodon-bidens_SAMEA6809510.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6512816	2156616	sowerby's_beaked_whale.1	Chordata	Mammalia	Ziphiidae	Mesoplodon	Metazoa	Artiodactyla	Mesoplodon_bidens	Mesoplodon_bidens	Mesoplodon_bidens	Sowerby's_beaked_whale	NA	NA	carnivore	UnitedKingdom	NA	feces	carnivore	carnivore	wild	
Mustela_eversmannii	Mustela-eversmannii_SAMEA6809610.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809610	13881	Mustela-eversmannii_SAMEA6809610.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2443968	235490	steppe_polecat.1	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela_eversmannii	Mustela putorius	Mustela_eversmannii	steppe_polecat	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild	
Mustela_eversmannii	Mustela-eversmannii_SAMEA6809611.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809611	13881	Mustela-eversmannii_SAMEA6809611.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9896370	333914	steppe_polecat.2	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela_eversmannii	Mustela putorius	Mustela_eversmannii	steppe_polecat	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild	
Phodopus_sungorus	Phodopus-sungorus_SAMEA6809361.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809361	13881	Phodopus-sungorus_SAMEA6809361.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	12817504	7178678	striped_hyena.1	Chordata	Mammalia	Cricetidae	Phodopus	Metazoa	Rodentia	Phodopus_sungorus	Phodopus_sungorus	Phodopus_sungorus	Striped_Desert_Hamster	NA	NA	omnivore	Austria	NA	gut	omnivore	omnivore	captive	
Macropus_eugenii	Notamacropus-eugenii_SAMEA6809478.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809478	13881	Notamacropus-eugenii_SAMEA6809478.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	12113116	3781964	tammar_wallaby.1	Chordata	Mammalia	Macropodidae	Notamacropus	Metazoa	Diprotodontia	Notamacropus_eugenii	Notamacropus_eugenii	Macropus_eugenii	tammar_wallaby	NA	NA	herbivore	Australia	NA	feces	herbivore	herbivore	wild	
Strix_aluco	Strix-aluco_SAMEA6809400.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809400	13881	Strix-aluco_SAMEA6809400.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5882582	1049722	tawny_owl.1	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_aluco	Strix_occidentalis	Strix_aluco	Tawny_owl	NA	NA	carnivore	Austria	NA	gut	carnivore	carnivore	wild	
Strix_aluco	Strix-aluco_SAMEA6809404.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809404	13881	Strix-aluco_SAMEA6809404.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	14121496	1050760	tawny_owl.2	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_aluco	Strix_occidentalis	Strix_aluco	Tawny_owl	NA	NA	carnivore	Austria	NA	gut	carnivore	carnivore	captive	
Otolemur_crassicaudatus	Otolemur-crassicaudatus_SAMEA6809568.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809568	13881	Otolemur-crassicaudatus_SAMEA6809568.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2748492	2530254	thick-tailed_bush_baby.1	Chordata	Mammalia	Galagidae	Otolemur	Metazoa	Primates	Otolemur_crassicaudatus	Otolemur_garnettii	Otolemur_crassicaudatus	thick-tailed_bush_baby	NA	NA	omnivore	SouthAfrica	NA	feces	frugivore	herbivore	wild	
Proechimys_guairae	Proechimys-semispinosus_SAMEA6809538.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809538	13881	Proechimys-semispinosus_SAMEA6809538.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	8202270	6373404	tome's_spiny-rat.1	Chordata	Mammalia	Echimyidae	Proechimys	Metazoa	Rodentia	Proechimys_semispinosus	Myocastor_coypus	Proechimys_guairae	Tome's_spiny-rat	NA	NA	herbivore	CostaRica	NA	gut	omnivore	omnivore	wild	
Meleagris_gallopavo	Meleagris-gallopavo_SAMEA6809513.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809513	13881	Meleagris-gallopavo_SAMEA6809513.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7479774	7478242	turkey.1	Chordata	Aves	Phasianidae	Meleagris	Metazoa	Galliformes	Meleagris_gallopavo	Meleagris_gallopavo	Meleagris_gallopavo	turkey	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild	
Strix_uralensis	Strix-uralensis_SAMEA6809370.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809370	13881	Strix-uralensis_SAMEA6809370.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5778112	933872	ural_owl.1	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_uralensis	Strix_occidentalis_caurina	Strix_uralensis	Ural_owl	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild	
Strix_uralensis	Strix-uralensis_SAMEA6809588.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809588	13881	Strix-uralensis_SAMEA6809588.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4403848	4380420	ural_owl.2	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_uralensis	Strix_occidentalis_caurina	Strix_uralensis	Ural_owl	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	captive	
Strix_uralensis	Strix-uralensis_SAMEA6809608.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809608	13881	Strix-uralensis_SAMEA6809608.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3764164	3757742	ural_owl.3	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix_uralensis	Strix_occidentalis_caurina	Strix_uralensis	Ural_owl	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild	
Chlorocebus_pygerythrus	Chlorocebus-pygerythrus_SAMEA6809577.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809577	13881	Chlorocebus-pygerythrus_SAMEA6809577.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5462054	5461604	vervet_monkey.1	Chordata	Mammalia	Cercopithecidae	Chlorocebus	Metazoa	Primates	Chlorocebus_pygerythrus	Chlorocebus_sabaeus	Chlorocebus_pygerythrus	Vervet_Monkey	NA	NA	omnivore	SouthAfrica	NA	feces	herbivore	herbivore	wild	
Chlorocebus_pygerythrus	Chlorocebus-pygerythrus_SAMEA6809594.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809594	13881	Chlorocebus-pygerythrus_SAMEA6809594.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5710750	5702476	vervet_monkey.2	Chordata	Mammalia	Cercopithecidae	Chlorocebus	Metazoa	Primates	Chlorocebus_pygerythrus	Chlorocebus_sabaeus	Chlorocebus_pygerythrus	Vervet_Monkey	NA	NA	omnivore	Austria	NA	feces	herbivore	herbivore	captive	
Rallus_aquaticus	Rallus-aquaticus_SAMEA6809626.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809626	13881	Rallus-aquaticus_SAMEA6809626.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1462000	1461658	water_rail.1	Chordata	Aves	Rallidae	Rallus	Metazoa	Gruiformes	Rallus_aquaticus	Gallirallus_okinawae	Rallus_aquaticus	Water_Rail	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild	
Erinaceus_europaeus	Erinaceus-europaeus_SAMEA6809365.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809365	13881	Erinaceus-europaeus_SAMEA6809365.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3562024	3558508	western_european_hedgehog.1	Chordata	Mammalia	Erinaceidae	Erinaceus	Metazoa	Eulipotyphla	Erinaceus_europaeus	Erinaceus_europaeus	Erinaceus_europaeus	western_European_hedgehog	NA	NA	carnivore	Hungary	NA	feces	omnivore	omnivore	wild	
Erinaceus_europaeus	Erinaceus-europaeus_SAMEA6809415.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809415	13881	Erinaceus-europaeus_SAMEA6809415.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6337548	6229148	western_european_hedgehog.2	Chordata	Mammalia	Erinaceidae	Erinaceus	Metazoa	Eulipotyphla	Erinaceus_europaeus	Erinaceus_europaeus	Erinaceus_europaeus	western_European_hedgehog	NA	NA	carnivore	Austria	NA	feces	omnivore	omnivore	wild	
Macropus_fuliginosus	Macropus-fuliginosus_SAMEA6809476.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809476	13881	Macropus-fuliginosus_SAMEA6809476.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7868152	7860608	western_gray_kangaroo.1	Chordata	Mammalia	Macropodidae	Macropus	Metazoa	Diprotodontia	Macropus_fuliginosus	Notamacropus_eugenii	Macropus_fuliginosus	western_gray_kangaroo	NA	NA	herbivore	Australia	NA	feces	herbivore	herbivore	wild	
Macropus_fuliginosus	Macropus-fuliginosus_SAMEA6809477.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809477	13881	Macropus-fuliginosus_SAMEA6809477.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11405812	11137478	western_gray_kangaroo.2	Chordata	Mammalia	Macropodidae	Macropus	Metazoa	Diprotodontia	Macropus_fuliginosus	Notamacropus_eugenii	Macropus_fuliginosus	western_gray_kangaroo	NA	NA	herbivore	Australia	NA	feces	herbivore	herbivore	wild	
Gorilla_gorilla	Gorilla-gorilla_SAMEA6809514.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809514	13881	Gorilla-gorilla_SAMEA6809514.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4201256	4190326	western_lowland_gorilla.1	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla_gorilla_gorilla	Gorilla_gorilla_gorilla	Gorilla_gorilla	western_lowland_gorilla	NA	NA	herbivore	RepublicoftheCongo	NA	feces	herbivore	herbivore	wild	
Gorilla_gorilla	Gorilla-gorilla_SAMEA6809515.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809515	13881	Gorilla-gorilla_SAMEA6809515.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4459468	4411764	western_lowland_gorilla.2	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla_gorilla_gorilla	Gorilla_gorilla_gorilla	Gorilla_gorilla	western_lowland_gorilla	NA	NA	herbivore	RepublicoftheCongo	NA	feces	herbivore	herbivore	wild	
Circus_aeruginosus	Circus-aeruginosus_SAMEA6809466.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809466	13881	Circus-aeruginosus_SAMEA6809466.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1340974	938518	western_marsh_harrier.1	Chordata	Aves	Accipitridae	Circus	Metazoa	Accipitriformes	Circus_aeruginosus	Haliaeetus_leucocephalus	Circus_aeruginosus	western_marsh_harrier	NA	NA	carnivore	Austria	NA	gut	carnivore	carnivore	wild	
Circus_aeruginosus	Circus-aeruginosus_SAMEA6809467.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809467	13881	Circus-aeruginosus_SAMEA6809467.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5502246	5394466	western_marsh_harrier.2	Chordata	Aves	Accipitridae	Circus	Metazoa	Accipitriformes	Circus_aeruginosus	Haliaeetus_leucocephalus	Circus_aeruginosus	western_marsh_harrier	NA	NA	carnivore	Austria	NA	gut	carnivore	carnivore	wild	
Capreolus_capreolus	Capreolus-capreolus_SAMEA6809606.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809606	13881	Capreolus-capreolus_SAMEA6809606.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6656078	6153438	western_roe_deer.1	Chordata	Mammalia	Cervidae	Capreolus	Metazoa	Artiodactyla	Capreolus_capreolus	Capreolus_capreolus	Capreolus_capreolus	Western_roe_deer	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	wild	
Ceratotherium_simum	Ceratotherium-simum_SAMEA6809578.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809578	13881	Ceratotherium-simum_SAMEA6809578.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7780316	7779902	white_rhinoceros.1	Chordata	Mammalia	Rhinocerotidae	Ceratotherium	Metazoa	Perissodactyla	Ceratotherium_simum	Ceratotherium_simum	Ceratotherium_simum	white_rhinoceros	NA	NA	herbivore	SouthAfrica	NA	feces	herbivore	herbivore	wild	
Ciconia_ciconia	Ciconia-ciconia_SAMEA6809377.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809377	13881	Ciconia-ciconia_SAMEA6809377.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3652124	973240	white_stork.1	Chordata	Aves	Ciconiidae	Ciconia	Metazoa	Ciconiiformes	Ciconia_ciconia	Ciconia_boyciana	Ciconia_ciconia	White_stork	NA	NA	carnivore	Hungary	NA	feces	carnivore	carnivore	wild	
Ciconia_ciconia	Ciconia-ciconia_SAMEA6809464.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809464	13881	Ciconia-ciconia_SAMEA6809464.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2172686	1910768	white_stork.2	Chordata	Aves	Ciconiidae	Ciconia	Metazoa	Ciconiiformes	Ciconia_ciconia	Ciconia_boyciana	Ciconia_ciconia	White_stork	NA	NA	carnivore	Hungary	NA	feces	carnivore	carnivore	wild	
Lagenorhynchus_albirostris	Lagenorhynchus-albirostris_SAMEA6809511.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809511	13881	Lagenorhynchus-albirostris_SAMEA6809511.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1549656	182528	white-beaked_dolphin.1	Chordata	Mammalia	Delphinidae	Lagenorhynchus	Metazoa	Artiodactyla	Lagenorhynchus_albirostris	Lagenorhynchus_obliquidens	Lagenorhynchus_albirostris	white-beaked_dolphin	NA	NA	carnivore	UnitedKingdom	NA	feces	carnivore	carnivore	wild	
